year,stateabbr,statename,cityname,obesitypercentage,Population2010,latitude,longitude
2014,FL,Florida,Hialeah,34.3,5768,25.85,-80.3
2014,NY,New York,Yonkers,34.3,4461,40.94,-73.9
2014,IL,Illinois,Chicago,34.3,7498,41.81,-87.7
2014,TX,Texas,Houston,34.3,9914,29.65,-95.41
2014,TX,Texas,Killeen,34.3,7105,31.09,-97.76
2014,LA,Louisiana,Baton Rouge,34.3,3038,30.47,-91.02
2014,FL,Florida,Lauderhill,34.3,66887,26.16,-80.22
2014,KS,Kansas,Wichita,34.3,2024,37.68,-97.3
2014,OK,Oklahoma,Oklahoma City,34.4,3283,35.56,-97.54
2014,TX,Texas,Amarillo,34.4,1251,35.19,-101.87
2014,CO,Colorado,Aurora,34.4,5557,39.76,-104.82
2014,MS,Mississippi,Gulfport,34.4,67793,30.43,-89.07
2014,CA,California,Moreno Valley,34.4,4888,33.9,-117.24
2014,MI,Michigan,Detroit,34.4,2360,42.34,-83.04
2014,NY,New York,New York,34.4,6802,40.86,-73.91
2014,NC,North Carolin,Winston-Salem,34.4,4652,36.08,-80.26
2014,AL,Alabama,Tuscaloosa,34.4,1319,33.21,-87.47
2014,TX,Texas,Garland,34.4,4301,32.92,-96.64
2014,CA,California,Corona,34.4,2053,33.89,-117.59
2014,OK,Oklahoma,Tulsa,34.4,2216,36.17,-95.88
2014,VA,Virginia,Hampton,34.4,7638,37.08,-76.42
2014,MA,Massachusetts,Worcester,34.4,6172,42.27,-71.79
2014,VA,Virginia,Portsmouth,34.4,2288,36.85,-76.35
2014,MO,Missouri,St. Joseph,34.4,6308,39.74,-94.86
2014,TN,Tennessee,Chattanooga,34.4,167674,35.07,-85.25
2014,CA,California,San Diego,34.4,4927,32.7,-117.13
2014,NJ,New Jersey,Paterson,34.4,5239,40.94,-74.15
2014,NY,New York,New York,34.4,6558,40.8,-73.94
2014,NC,North Carolin,Greensboro,34.4,3246,36.08,-79.86
2014,VA,Virginia,Suffolk,34.4,1755,36.6,-76.83
2014,GA,Georgia,Columbus,34.4,1785,32.46,-84.97
2014,CA,California,Lynwood,34.4,4956,33.91,-118.19
2014,AL,Alabama,Montgomery,34.4,539,32.38,-86.12
2014,LA,Louisiana,New Orleans,34.4,933,29.97,-90.04
2014,TX,Texas,Brownsville,34.4,4290,25.94,-97.51
2014,TX,Texas,Corpus Christi,34.4,1618,27.63,-97.36
2014,IL,Illinois,Decatur,34.4,76122,39.86,-88.93
2014,CA,California,Visalia,34.4,8224,36.35,-119.3
2014,FL,Florida,Jacksonville,34.4,5389,30.26,-81.78
2014,NY,New York,New York,34.4,8521,40.84,-73.86
2014,VA,Virginia,Hampton,34.4,4479,37.03,-76.44
2014,TX,Texas,San Antonio,34.4,7968,29.5,-98.53
2014,VA,Virginia,Newport News,34.4,3144,37.17,-76.56
2014,AZ,Arizona,Phoenix,34.4,1671,33.55,-112.11
2014,MA,Massachusetts,Springfield,34.4,3412,42.13,-72.53
2014,NC,North Carolin,Fayetteville,34.4,2321,35.02,-78.94
2014,NY,New York,New York,34.4,1755,40.71,-73.74
2014,TX,Texas,Dallas,34.4,6610,32.7,-96.88
2014,IL,Illinois,Rockford,34.4,2303,42.32,-89.08
2014,TX,Texas,Longview,34.4,5023,32.55,-94.82
2014,PA,Pennsylvania,Philadelphia,34.4,2453,40.05,-75.13
2014,MA,Massachusetts,Springfield,34.4,5361,42.12,-72.53
2014,FL,Florida,Jacksonville,34.4,5767,30.24,-81.78
2014,TX,Texas,Austin,34.4,3712,30.3,-97.68
2014,WI,Wisconsin,Green Bay,34.4,2690,44.55,-88.02
2014,NY,New York,New York,34.4,3822,40.66,-73.89
2014,FL,Florida,Miami Gardens,34.4,4693,25.94,-80.27
2014,TN,Tennessee,Memphis,34.4,4156,35.05,-89.85
2014,NY,New York,New York,34.4,3816,40.69,-73.95
2014,NY,New York,New York,34.4,6405,40.67,-73.96
2014,DC,District of C,Washington,34.4,3867,38.88,-76.94
2014,TX,Texas,Fort Worth,34.4,5815,32.63,-97.38
2014,FL,Florida,Jacksonville,34.4,3412,30.32,-81.59
2014,TX,Texas,San Antonio,34.4,5359,29.47,-98.54
2014,VA,Virginia,Hampton,34.4,5339,37.06,-76.44
2014,CA,California,Inglewood,34.4,2472,33.94,-118.35
2014,CA,California,Los Angeles,34.4,2879,33.98,-118.26
2014,AZ,Arizona,Phoenix,34.4,2355,33.56,-112.11
2014,CA,California,Los Angeles,34.4,2392,34.04,-118.28
2014,TX,Texas,Baytown,34.4,71802,29.76,-94.97
2014,DC,District of C,Washington,34.4,2922,38.9,-76.93
2014,IA,Iowa,Des Moines,34.4,4786,41.63,-93.61
2014,CA,California,Lancaster,34.4,3620,34.7,-118.14
2014,CA,California,Fresno,34.4,4694,36.73,-119.73
2014,TX,Texas,Houston,34.4,4767,29.72,-95.51
2014,TX,Texas,Fort Worth,34.4,2071,32.84,-97.44
2014,NJ,New Jersey,Trenton,34.4,4332,40.24,-74.74
2014,NY,New York,New York,34.4,3706,40.68,-73.92
2014,FL,Florida,Boynton Beach,34.4,3726,26.53,-80.06
2014,CA,California,Long Beach,34.4,5167,33.78,-118.2
2014,AL,Alabama,Mobile,34.4,3629,30.67,-88.16
2014,MA,Massachusetts,Springfield,34.4,3308,42.09,-72.57
2014,TX,Texas,El Paso,34.4,6744,31.74,-106.28
2014,VA,Virginia,Roanoke,34.4,5395,37.26,-79.92
2014,LA,Louisiana,New Orleans,34.4,343829,30.07,-89.93
2014,NY,New York,New York,34.4,6418,40.83,-73.85
2014,NC,North Carolin,Winston-Salem,34.4,3025,36.18,-80.24
2014,TN,Tennessee,Memphis,34.4,5645,35.09,-89.92
2014,PA,Pennsylvania,Pittsburgh,34.4,2120,40.4,-79.99
2014,TX,Texas,San Antonio,34.4,3270,29.51,-98.33
2014,VA,Virginia,Suffolk,34.4,84585,36.69,-76.64
2014,PA,Pennsylvania,Bethlehem,34.4,4061,40.6,-75.34
2014,WV,West Virginia,Charleston,34.4,5137,38.35,-81.6
2014,PA,Pennsylvania,Philadelphia,34.4,4245,40.02,-75.12
2014,IA,Iowa,Sioux City,34.5,520,42.46,-96.32
2014,KS,Kansas,Kansas City,34.5,2729,39.16,-94.75
2014,MO,Missouri,Kansas City,34.5,2168,39.08,-94.58
2014,OK,Oklahoma,Oklahoma City,34.5,4529,35.54,-97.63
2014,UT,Utah,Salt Lake City,34.5,5063,40.73,-111.92
2014,OH,Ohio,Columbus,34.5,4405,40.1,-82.94
2014,AZ,Arizona,Mesa,34.5,4773,33.42,-111.87
2014,IL,Illinois,Chicago,34.5,7414,41.92,-87.75
2014,OH,Ohio,Toledo,34.5,2134,41.72,-83.51
2014,IL,Illinois,Chicago,34.5,1055,41.86,-87.69
2014,IA,Iowa,Des Moines,34.5,1881,41.57,-93.61
2014,KY,Kentucky,Louisville,34.5,4160,38.18,-85.77
2014,KS,Kansas,Wichita,34.5,5772,37.64,-97.36
2014,NJ,New Jersey,Elizabeth,34.5,4475,40.67,-74.17
2014,PA,Pennsylvania,Erie,34.5,101786,42.12,-80.07
2014,CA,California,Inglewood,34.5,2461,33.94,-118.32
2014,MI,Michigan,Warren,34.5,3759,42.47,-83.06
2014,MS,Mississippi,Gulfport,34.5,2811,30.38,-89.07
2014,FL,Florida,Jacksonville,34.5,5745,30.28,-81.76
2014,AR,Arkansas,Little Rock,34.5,5425,34.7,-92.34
2014,NM,New Mexico,Albuquerque,34.5,7471,35.07,-106.56
2014,OH,Ohio,Cincinnati,34.5,1497,39.12,-84.6
2014,MA,Massachusetts,Lawrence,34.5,6149,42.69,-71.17
2014,TN,Tennessee,Memphis,34.5,1048,35.14,-90.03
2014,MN,Minnesota,Minneapolis,34.5,2260,45,-93.3
2014,MO,Missouri,Springfield,34.5,2992,37.25,-93.31
2014,AZ,Arizona,Phoenix,34.5,5558,33.4,-112.04
2014,AZ,Arizona,Phoenix,34.5,7839,33.37,-112.07
2014,CA,California,Long Beach,34.5,3990,33.79,-118.19
2014,CA,California,Hemet,34.5,513,33.75,-116.93
2014,CA,California,San Diego,34.5,2227,32.69,-117.14
2014,CA,California,Los Angeles,34.5,2968,34.05,-118.28
2014,AZ,Arizona,Tucson,34.5,4153,32.19,-110.99
2014,NY,New York,New York,34.5,2930,40.69,-73.8
2014,OH,Ohio,Columbus,34.5,122,39.89,-83.14
2014,NY,New York,New York,34.5,1831,40.71,-73.76
2014,MI,Michigan,Flint,34.5,3599,43.03,-83.65
2014,PA,Pennsylvania,Pittsburgh,34.5,1926,40.4,-79.95
2014,NC,North Carolin,Charlotte,34.5,3466,35.27,-80.91
2014,CT,Connecticut,Waterbury,34.5,110366,41.56,-73.04
2014,GA,Georgia,Savannah,34.5,88,32.04,-81.16
2014,TN,Tennessee,Memphis,34.5,5154,35.04,-89.82
2014,NY,New York,New York,34.5,2898,40.89,-73.85
2014,CA,California,Los Angeles,34.5,2397,34.26,-118.4
2014,NC,North Carolin,Winston-Salem,34.5,5573,36.06,-80.32
2014,IA,Iowa,Davenport,34.5,2210,41.51,-90.62
2014,CA,California,Los Angeles,34.5,3728,34.05,-118.28
2014,NH,New Hampshire,Manchester,34.5,4782,42.99,-71.48
2014,IA,Iowa,Des Moines,34.5,6580,41.53,-93.61
2014,FL,Florida,Miami,34.5,4544,25.85,-80.17
2014,MI,Michigan,Detroit,34.5,3342,42.42,-83.14
2014,NY,New York,New York,34.5,1907,40.85,-73.87
2014,FL,Florida,Miami,34.5,1622,25.78,-80.19
2014,AR,Arkansas,Springdale,34.5,69797,36.19,-94.15
2014,KS,Kansas,Olathe,34.5,2192,38.87,-94.81
2014,MA,Massachusetts,Lawrence,34.5,6932,42.71,-71.14
2014,IL,Illinois,Chicago,34.5,5399,41.91,-87.71
2014,MI,Michigan,Dearborn,34.5,5759,42.33,-83.18
2014,GA,Georgia,Macon,34.5,2164,32.84,-83.66
2014,TX,Texas,Mesquite,34.5,6033,32.78,-96.61
2014,OH,Ohio,Cincinnati,34.5,2615,39.16,-84.55
2014,MA,Massachusetts,Springfield,34.5,4119,42.16,-72.5
2014,CA,California,Los Angeles,34.5,3078,34.04,-118.2
2014,IL,Illinois,Decatur,34.5,2047,39.89,-88.87
2014,TN,Tennessee,Memphis,34.5,5528,35.2,-89.89
2014,AZ,Arizona,Phoenix,34.5,2248,33.55,-112.11
2014,WA,Washington,Spokane,34.5,5587,47.69,-117.39
2014,OR,Oregon,Salem,34.5,1774,44.94,-122.96
2014,CA,California,Compton,34.5,452,33.91,-118.2
2014,NY,New York,New York,34.5,1264,40.82,-73.86
2014,LA,Louisiana,New Orleans,34.5,2457,29.96,-90.12
2014,OH,Ohio,Toledo,34.5,4385,41.63,-83.67
2014,MN,Minnesota,Minneapolis,34.5,1693,44.95,-93.27
2014,ID,Idaho,Nampa,34.5,5601,43.57,-116.56
2014,TX,Texas,Dallas,34.5,813,32.69,-96.56
2014,MO,Missouri,Kansas City,34.6,459787,39.12,-94.55
2014,NJ,New Jersey,Union City,34.6,3404,40.77,-74.03
2014,OK,Oklahoma,Oklahoma City,34.6,3643,35.5,-97.69
2014,TX,Texas,San Angelo,34.6,1857,31.5,-100.47
2014,NY,New York,New York,34.6,4097,40.7,-73.94
2014,CA,California,Moreno Valley,34.6,5957,33.9,-117.22
2014,TX,Texas,Killeen,34.6,4256,31.13,-97.7
2014,CA,California,Santa Maria,34.6,6811,34.95,-120.44
2014,NY,New York,Buffalo,34.6,1961,42.86,-78.87
2014,CA,California,Oakland,34.6,5547,37.76,-122.2
2014,NY,New York,New York,34.6,2592,40.69,-73.76
2014,TX,Texas,Irving,34.6,3117,32.86,-96.99
2014,CA,California,San Diego,34.6,5160,32.71,-117.13
2014,TX,Texas,Baytown,34.6,5002,29.76,-94.99
2014,NY,New York,New York,34.6,3430,40.66,-73.92
2014,NY,New York,New York,34.6,3538,40.68,-73.91
2014,NY,New York,New York,34.6,2880,40.64,-74.15
2014,TX,Texas,Dallas,34.6,4446,32.87,-96.75
2014,DE,Delaware,Wilmington,34.6,2303,39.75,-75.56
2014,AR,Arkansas,Springdale,34.6,4496,36.18,-94.15
2014,TX,Texas,Dallas,34.6,1451,32.66,-96.6
2014,TX,Texas,Dallas,34.6,11019,32.65,-96.97
2014,TX,Texas,El Paso,34.6,3431,31.75,-106.28
2014,KS,Kansas,Wichita,34.6,2053,37.68,-97.3
2014,MN,Minnesota,Minneapolis,34.6,2437,45.01,-93.28
2014,IN,Indiana,Indianapolis,34.6,1701,39.7,-86.1
2014,FL,Florida,Orlando,34.6,2063,28.52,-81.38
2014,MA,Massachusetts,Boston,34.6,2710,42.33,-71.08
2014,SC,South Carolin,North Charleston,34.6,4025,32.84,-80.02
2014,NY,New York,New York,34.6,2223,40.68,-73.79
2014,TX,Texas,Austin,34.6,4996,30.31,-97.68
2014,TX,Texas,El Paso,34.6,5021,31.77,-106.26
2014,TX,Texas,Fort Worth,34.6,9155,32.62,-97.37
2014,NY,New York,New York,34.6,2635,40.65,-73.94
2014,DC,District of C,Washington,34.6,3309,38.9,-76.97
2014,MN,Minnesota,St. Paul,34.6,6068,44.97,-93.04
2014,NY,New York,New York,34.6,2148,40.87,-73.87
2014,OK,Oklahoma,Tulsa,34.6,148,36.14,-95.74
2014,TX,Texas,Fort Worth,34.6,3759,32.78,-97.43
2014,NY,New York,Syracuse,34.6,1956,43.02,-76.16
2014,IN,Indiana,Indianapolis,34.6,4992,39.75,-86.28
2014,NC,North Carolin,Fayetteville,34.6,200564,35.09,-78.98
2014,NJ,New Jersey,Elizabeth,34.6,3685,40.64,-74.2
2014,DC,District of C,Washington,34.6,2412,38.91,-76.98
2014,MI,Michigan,Warren,34.6,134056,42.49,-83.03
2014,NY,New York,New York,34.6,7166,40.87,-73.84
2014,TX,Texas,Dallas,34.6,2828,32.8,-96.76
2014,TX,Texas,San Antonio,34.6,3996,29.53,-98.39
2014,LA,Louisiana,Kenner,34.6,4230,30.01,-90.23
2014,CO,Colorado,Pueblo,34.6,2075,38.27,-104.59
2014,IL,Illinois,Chicago,34.6,6137,41.82,-87.69
2014,CO,Colorado,Pueblo,34.6,2374,38.27,-104.61
2014,IN,Indiana,Indianapolis,34.6,820445,39.78,-86.15
2014,IL,Illinois,Cicero,34.6,5334,41.85,-87.76
2014,CA,California,Antioch,34.6,3467,38,-121.85
2014,IL,Illinois,Evanston,34.6,4611,42.05,-87.7
2014,NY,New York,New York,34.6,4645,40.66,-73.76
2014,MS,Mississippi,Gulfport,34.6,67793,30.43,-89.07
2014,NC,North Carolin,Raleigh,34.6,4412,35.74,-78.59
2014,IL,Illinois,Bloomington,34.6,4331,40.47,-88.99
2014,IA,Iowa,Des Moines,34.6,3722,41.56,-93.59
2014,NY,New York,New York,34.6,4730,40.65,-73.95
2014,TX,Texas,Abilene,34.6,223,32.49,-99.78
2014,DC,District of C,Washington,34.6,4365,38.85,-77
2014,CA,California,Compton,34.6,96455,33.89,-118.23
2014,MO,Missouri,Independence,34.6,4819,39.12,-94.4
2014,GA,Georgia,Warner Robins,34.6,3667,32.63,-83.65
2014,OK,Oklahoma,Norman,34.6,3320,35.23,-97.23
2014,MS,Mississippi,Gulfport,34.6,3862,30.45,-89.09
2014,TX,Texas,El Paso,34.6,4411,31.78,-106.31
2014,TX,Texas,Irving,34.6,4881,32.83,-97
2014,AR,Arkansas,Fort Smith,34.6,3422,35.34,-94.41
2014,MO,Missouri,Kansas City,34.7,459787,39.12,-94.55
2014,MO,Missouri,Kansas City,34.7,5471,39.16,-94.55
2014,OK,Oklahoma,Oklahoma City,34.7,2940,35.47,-97.66
2014,OK,Oklahoma,Oklahoma City,34.7,2703,35.41,-97.53
2014,KS,Kansas,Olathe,34.7,4447,38.9,-94.79
2014,TX,Texas,Houston,34.7,7794,29.71,-95.6
2014,TX,Texas,Fort Worth,34.7,3681,32.65,-97.36
2014,FL,Florida,St. Petersburg,34.7,2724,27.77,-82.67
2014,TX,Texas,Mesquite,34.7,827,32.75,-96.61
2014,NY,New York,New York,34.7,4358,40.66,-73.89
2014,IN,Indiana,Indianapolis,34.7,3740,39.71,-86.07
2014,TX,Texas,Houston,34.7,3233,29.66,-95.54
2014,NY,New York,New York,34.7,1699,40.84,-73.91
2014,TX,Texas,Tyler,34.7,96900,32.32,-95.31
2014,NY,New York,New York,34.7,4247,40.7,-73.98
2014,NY,New York,Schenectady,34.7,2596,42.83,-73.93
2014,TX,Texas,Grand Prairie,34.7,4393,32.73,-97
2014,CA,California,Hawthorne,34.7,4072,33.91,-118.34
2014,MN,Minnesota,Minneapolis,34.7,2583,45,-93.31
2014,DC,District of C,Washington,34.7,2795,38.88,-76.93
2014,NY,New York,Syracuse,34.7,3099,43.06,-76.15
2014,MN,Minnesota,St. Paul,34.7,5773,44.92,-93.08
2014,TN,Tennessee,Memphis,34.7,2908,35.08,-89.91
2014,NY,New York,New York,34.7,2868,40.65,-73.94
2014,CA,California,Los Angeles,34.7,3616,33.98,-118.29
2014,CA,California,Hesperia,34.7,4800,34.44,-117.31
2014,CA,California,Bakersfield,34.7,571,35.35,-119.03
2014,CA,California,Los Angeles,34.7,3105,34.02,-118.2
2014,OK,Oklahoma,Tulsa,34.7,2777,36.15,-95.82
2014,IL,Illinois,Aurora,34.7,9956,41.74,-88.27
2014,AL,Alabama,Montgomery,34.7,3614,32.37,-86.2
2014,MN,Minnesota,Duluth,34.7,1839,46.79,-92.11
2014,MN,Minnesota,Brooklyn Park,34.7,4498,45.09,-93.36
2014,TX,Texas,Dallas,34.7,5919,32.84,-96.83
2014,MN,Minnesota,St. Paul,34.7,2730,44.97,-93.08
2014,MA,Massachusetts,Worcester,34.7,4253,42.25,-71.8
2014,TN,Tennessee,Nashville,34.7,6223,36.09,-86.68
2014,OH,Ohio,Toledo,34.7,4053,41.66,-83.65
2014,IA,Iowa,Davenport,34.7,1362,41.49,-90.65
2014,AZ,Arizona,Phoenix,34.7,7720,33.46,-111.99
2014,MS,Mississippi,Jackson,34.7,5673,32.39,-90.13
2014,CA,California,Los Angeles,34.7,5345,34.03,-118.34
2014,NC,North Carolin,Fayetteville,34.7,3711,35.03,-78.97
2014,OH,Ohio,Toledo,34.7,5540,41.71,-83.63
2014,IN,Indiana,Indianapolis,34.7,4020,39.73,-86.15
2014,SD,South Dakota,Sioux Falls,34.7,4929,43.55,-96.67
2014,MD,Maryland,Baltimore,34.7,2260,39.29,-76.56
2014,PA,Pennsylvania,Pittsburgh,34.7,1744,40.48,-80.01
2014,AR,Arkansas,Little Rock,34.7,4534,34.7,-92.39
2014,OH,Ohio,Cleveland,34.7,1143,41.48,-81.69
2014,NY,New York,New York,34.7,1907,40.82,-73.91
2014,NY,New York,New York,34.7,4301,40.64,-74.09
2014,OK,Oklahoma,Lawton,34.7,5699,34.59,-98.35
2014,PA,Pennsylvania,Philadelphia,34.7,7937,40.01,-75.11
2014,OH,Ohio,Cincinnati,34.7,1705,39.13,-84.51
2014,NY,New York,New York,34.7,1102,40.67,-73.75
2014,MI,Michigan,Detroit,34.7,1438,42.33,-83.04
2014,TN,Tennessee,Nashville,34.7,4407,36.07,-86.71
2014,NY,New York,New York,34.7,5732,40.64,-73.96
2014,MO,Missouri,St. Joseph,34.7,1988,39.72,-94.86
2014,TX,Texas,Houston,34.7,3266,29.7,-95.56
2014,MA,Massachusetts,Brockton,34.7,5656,42.08,-71.04
2014,TX,Texas,Garland,34.7,3179,32.85,-96.64
2014,NC,North Carolin,Greensboro,34.7,3478,36.04,-79.87
2014,CA,California,Oakland,34.7,2255,37.73,-122.18
2014,FL,Florida,Hialeah,34.7,4082,25.84,-80.29
2014,CA,California,Los Angeles,34.7,3265,33.77,-118.28
2014,OH,Ohio,Cincinnati,34.7,1044,39.19,-84.58
2014,PA,Pennsylvania,Philadelphia,34.7,1529,39.97,-75.15
2014,KY,Kentucky,Louisville,34.7,5891,38.12,-85.76
2014,IL,Illinois,Chicago,34.7,1244,41.92,-87.72
2014,IA,Iowa,Waterloo,34.7,68406,42.49,-92.35
2014,AL,Alabama,Mobile,34.7,2791,30.71,-88.15
2014,FL,Florida,Miami,34.7,6942,25.77,-80.2
2014,CA,California,Sacramento,34.7,2806,38.58,-121.5
2014,TX,Texas,San Antonio,34.7,1965,29.44,-98.49
2014,NY,New York,Buffalo,34.7,4054,42.94,-78.89
2014,CA,California,Los Angeles,34.7,3019,33.78,-118.25
2014,OK,Oklahoma,Tulsa,34.7,2923,36.08,-95.98
2014,SC,South Carolin,North Charleston,34.7,97471,32.91,-80.07
2014,CA,California,Stockton,34.7,3137,37.97,-121.26
2014,TX,Texas,El Paso,34.7,5283,31.89,-106.4
2014,LA,Louisiana,Baton Rouge,34.7,3504,30.43,-91.17
2014,NY,New York,New York,34.7,2173,40.89,-73.85
2014,CA,California,Fresno,34.7,5098,36.76,-119.76
2014,AZ,Arizona,Phoenix,34.7,7325,33.38,-112.09
2014,IA,Iowa,Sioux City,34.8,82684,42.5,-96.39
2014,KS,Kansas,Kansas City,34.8,3489,39.14,-94.75
2014,MO,Missouri,Kansas City,34.8,2028,39.01,-94.51
2014,NJ,New Jersey,Jersey City,34.8,2214,40.72,-74.07
2014,OK,Oklahoma,Oklahoma City,34.8,3829,35.5,-97.57
2014,UT,Utah,Salt Lake City,34.8,4222,40.8,-111.94
2014,VA,Virginia,Norfolk,34.8,2602,36.9,-76.25
2014,CA,California,San Bernardino,34.8,4612,34.1,-117.27
2014,NY,New York,New York,34.8,894,40.85,-73.84
2014,PA,Pennsylvania,Philadelphia,34.8,3822,40.03,-75.18
2014,CA,California,Perris,34.8,8393,33.79,-117.21
2014,NY,New York,New York,34.8,3149,40.88,-73.9
2014,OH,Ohio,Columbus,34.8,3761,40.07,-82.94
2014,CA,California,Visalia,34.8,6117,36.32,-119.29
2014,MA,Massachusetts,Worcester,34.8,1776,42.25,-71.8
2014,NY,New York,New York,34.8,2409,40.67,-73.76
2014,FL,Florida,Miami Gardens,34.8,4613,25.93,-80.24
2014,TX,Texas,Houston,34.8,2108,29.68,-95.59
2014,OH,Ohio,Dayton,34.8,3442,39.73,-84.16
2014,NC,North Carolin,Charlotte,34.8,4340,35.22,-80.7
2014,AR,Arkansas,Jonesboro,34.8,6150,35.84,-90.68
2014,NY,New York,New York,34.8,2414,40.68,-73.76
2014,NY,New York,Syracuse,34.8,4096,43.01,-76.14
2014,AZ,Arizona,Mesa,34.8,3885,33.4,-111.83
2014,NY,New York,New York,34.8,3090,40.88,-73.85
2014,VA,Virginia,Portsmouth,34.8,1141,36.81,-76.35
2014,MA,Massachusetts,Boston,34.8,3155,42.28,-71.1
2014,NC,North Carolin,Charlotte,34.8,3933,35.24,-80.76
2014,WA,Washington,Tacoma,34.8,4808,47.25,-122.46
2014,KS,Kansas,Topeka,34.8,2931,39.01,-95.72
2014,TX,Texas,Dallas,34.8,4634,32.89,-96.88
2014,IL,Illinois,Joliet,34.8,376,41.51,-88.11
2014,LA,Louisiana,Baton Rouge,34.8,229493,30.45,-91.13
2014,CA,California,Fontana,34.8,5417,34.1,-117.45
2014,CA,California,Perris,34.8,469,33.78,-117.21
2014,MO,Missouri,Springfield,34.8,3978,37.19,-93.23
2014,TX,Texas,Dallas,34.8,4605,32.79,-96.71
2014,TN,Tennessee,Chattanooga,34.8,1708,35.05,-85.31
2014,IL,Illinois,Rockford,34.8,663,42.2,-89.1
2014,TX,Texas,Round Rock,34.8,5159,30.52,-97.7
2014,NY,New York,New York,34.8,2027,40.87,-73.84
2014,AZ,Arizona,Tucson,34.8,1147,32.14,-110.91
2014,NY,New York,New York,34.8,2303,40.87,-73.86
2014,NC,North Carolin,Charlotte,34.8,3893,35.24,-80.79
2014,NY,New York,New York,34.8,1465,40.69,-73.79
2014,NY,New York,New York,34.8,2907,40.67,-73.88
2014,CA,California,Stockton,34.8,3220,38,-121.3
2014,CA,California,Modesto,34.8,3303,37.63,-121.02
2014,IL,Illinois,Chicago,34.8,7125,41.75,-87.69
2014,NE,Nebraska,Omaha,34.8,2434,41.28,-96.04
2014,NY,New York,New York,34.8,1267,40.7,-73.76
2014,NY,New York,Buffalo,34.8,2466,42.87,-78.83
2014,OK,Oklahoma,Norman,34.8,1786,35.23,-97.44
2014,CA,California,Pomona,34.8,5170,34.06,-117.73
2014,NY,New York,New York,34.8,3914,40.63,-74.09
2014,NY,New York,Yonkers,34.8,3812,40.94,-73.89
2014,CA,California,San Bernardino,34.8,5176,34.13,-117.32
2014,OH,Ohio,Cleveland,34.8,3334,41.51,-81.68
2014,CT,Connecticut,Bridgeport,34.8,5205,41.18,-73.2
2014,AZ,Arizona,Mesa,34.8,5624,33.4,-111.85
2014,TX,Texas,Houston,34.8,6232,29.78,-95.19
2014,NY,New York,Yonkers,34.8,6810,40.91,-73.89
2014,NY,New York,New York,34.8,1387,40.69,-73.81
2014,OH,Ohio,Dayton,34.8,538,39.84,-84.2
2014,FL,Florida,Miami,34.8,3798,25.78,-80.23
2014,CO,Colorado,Pueblo,34.8,1375,38.26,-104.62
2014,TN,Tennessee,Nashville,34.8,3639,36.18,-86.79
2014,AZ,Arizona,Glendale,34.8,3791,33.53,-112.21
2014,WI,Wisconsin,Kenosha,34.8,99218,42.59,-87.87
2014,DE,Delaware,Wilmington,34.8,1917,39.75,-75.55
2014,MI,Michigan,Warren,34.8,2772,42.5,-83.02
2014,NC,North Carolin,Winston-Salem,34.8,229617,36.1,-80.26
2014,MA,Massachusetts,Springfield,34.8,6838,42.09,-72.56
2014,TX,Texas,Grand Prairie,34.8,4455,32.74,-97.01
2014,TX,Texas,Bryan,34.8,76201,30.67,-96.37
2014,LA,Louisiana,New Orleans,34.8,1637,29.96,-90.1
2014,NY,New York,New York,34.8,7040,40.87,-73.9
2014,NC,North Carolin,Winston-Salem,34.8,4061,36.08,-80.15
2014,GA,Georgia,Macon,34.8,3195,32.83,-83.65
2014,TX,Texas,Houston,34.8,5647,29.67,-95.5
2014,TX,Texas,Baytown,34.8,7485,29.76,-94.95
2014,CA,California,Sacramento,34.8,4592,38.62,-121.43
2014,OK,Oklahoma,Oklahoma City,34.9,1921,35.36,-97.75
2014,UT,Utah,West Valley City,34.9,4928,40.69,-111.97
2014,MI,Michigan,Warren,34.9,134056,42.49,-83.03
2014,HI,Hawaii,Honolulu,34.9,7400,21.39,-158.12
2014,FL,Florida,Miami,34.9,2451,25.78,-80.24
2014,IN,Indiana,Fort Wayne,34.9,2779,41.04,-85.18
2014,AZ,Arizona,Phoenix,34.9,7123,33.53,-112.14
2014,IL,Illinois,Bolingbrook,34.9,5070,41.71,-88.08
2014,TX,Texas,Houston,34.9,7857,29.7,-95.58
2014,CA,California,Pomona,34.9,6313,34.06,-117.73
2014,CA,California,Inglewood,34.9,5124,33.93,-118.34
2014,TX,Texas,San Angelo,34.9,5034,31.43,-100.44
2014,GA,Georgia,Savannah,34.9,3717,32,-81.14
2014,TX,Texas,Dallas,34.9,6608,32.91,-96.71
2014,NC,North Carolin,Fayetteville,34.9,5316,35.03,-79.02
2014,NY,New York,New York,34.9,3128,40.68,-73.77
2014,KS,Kansas,Topeka,34.9,127473,39.04,-95.7
2014,TN,Tennessee,Clarksville,34.9,1303,36.53,-87.36
2014,OH,Ohio,Akron,34.9,4248,41.12,-81.5
2014,FL,Florida,Tallahassee,34.9,2965,30.42,-84.33
2014,WI,Wisconsin,Racine,34.9,3800,42.71,-87.82
2014,WA,Washington,Tacoma,34.9,55,47.17,-122.43
2014,NY,New York,New York,34.9,3204,40.65,-73.93
2014,MD,Maryland,Baltimore,34.9,620961,39.31,-76.62
2014,MO,Missouri,Springfield,34.9,1902,37.24,-93.38
2014,CT,Connecticut,New Britain,34.9,2282,41.67,-72.77
2014,AL,Alabama,Mobile,34.9,3805,30.69,-88.2
